"partida_id","rodata","clube","cartao","atleta","num_camisa","posicao","minuto"
"6544","4","Bahia","Amarelo","Paulinho","16","Zagueiro","13"
"6545","4","Fortaleza","Amarelo","Felipe","15","Meio-campo","59"
"6545","4","Sao Paulo","Amarelo","Danilo Neves","28","Meio-campo","28"
"6548","5","Atletico-MG","Vermelho","Elias Mendes Trindade","7","Meio-campo","45+5"
"6546","5","Fluminense","Amarelo","João Pedro","23","Atacante","90+6"
"6546","5","Fluminense","Amarelo","Allan Rodrigues de Souza","29","Meio-campo","62"
"6546","5","Cruzeiro","Amarelo","Rodrigo Eduardo Costa Marinho","23","Meio-campo","40"
"6547","5","Palmeiras","Amarelo","Eduardo Pereira Rodrigues","7","Meio-campo","38"
"6547","5","Santos","Amarelo","Alison Lopes Ferreira","5","Meio-campo","70"
"6547","5","Santos","Amarelo","Derlis González","17","Atacante","37"
"6548","5","Atletico-MG","Amarelo","Luan Madson Gedeão de Paiva","27","Meio-campo","89"
"6548","5","Flamengo","Amarelo","Hugo Moura","17","Meio-campo","33"
"6546","5","Fluminense","Amarelo","Luciano da Rocha Neves","18","Meio-campo","72"
"6546","5","Cruzeiro","Amarelo","Pedro Rocha Neves","32","Meio-campo","68"
"6547","5","Palmeiras","Amarelo","Felipe Melo","30","Meio-campo","84"
"6547","5","Santos","Amarelo","Victor Ferraz","4","Zagueiro","78"
"6547","5","Santos","Amarelo","Gustavo Henrique Vernes","6","Zagueiro","40"
"6548","5","Atletico-MG","Amarelo","Leonardo Silva","3","Zagueiro","90+6"
"6548","5","Atletico-MG","Amarelo","Victor","1","Goleiro","67"
"6549","5","Bahia","Amarelo","Moisés Roberto Barbosa","6","Zagueiro","75"
"6549","5","Bahia","Amarelo","Douglas Augusto Soares Gomes","18","Meio-campo","34"
"6550","5","Internacional","Amarelo","José Carlos Cracco Neto","37","Zagueiro","38"
"6550","5","CSA","Amarelo","Luciano Castán","4","Zagueiro","38"
"6551","5","Athletico-PR","Amarelo","Lucas Halter","21","Zagueiro","86"
"6551","5","Corinthians","Amarelo","Cássio Ramos","12","Goleiro","45+5"
"6551","5","Corinthians","Amarelo","Ralf de Souza Teles","15","Meio-campo","40"
"6552","5","Botafogo-RJ","Amarelo","Igor Cássio","18","Atacante","80"
"6552","5","Botafogo-RJ","Amarelo","Joel Carli","3","Zagueiro","68"
"6553","5","Fortaleza","Amarelo","Wellington Paulista","99","Atacante","23"
"6554","5","Avai","Amarelo","Brenner Marlos Varanda de Oliveira","9","Atacante","76"
"6555","5","Ceara","Amarelo","Pedro Ken","88","Meio-campo","83"
"6555","5","Ceara","Amarelo","Fabinho","19","Meio-campo","13"
"6555","5","Gremio","Amarelo","Mário Sérgio Santos Costa","30","Atacante","75"
"6555","5","Gremio","Amarelo","Everton Sousa Soares","11","Meio-campo","47"
"6555","5","Gremio","Amarelo","Juninho Capixaba","29","Zagueiro","4"
"6549","5","Sao Paulo","Vermelho","Jonas Toró","44","Meio-campo","72"
"6549","5","Sao Paulo","Amarelo","Luan Vinícius da Silva Santos","13","Meio-campo","38"
"6549","5","Bahia","Amarelo","Gregore","26","Meio-campo","51"
"6550","5","Internacional","Amarelo","Víctor Cuesta","15","Zagueiro","57"
"6550","5","CSA","Amarelo","Nílton Ferreira Júnior","9","Meio-campo","45+1"
"6550","5","CSA","Amarelo","Jordi","12","Goleiro","35"
"6551","5","Corinthians","Amarelo","Júnior Urso","30","Meio-campo","62"
"6551","5","Corinthians","Amarelo","Jadson","10","Meio-campo","45+3"
"6552","5","Goias","Amarelo","Júnior Brandão","9","Atacante","60"
"6552","5","Botafogo-RJ","Amarelo","Alex Paulo Menezes Santana","9","Meio-campo","73"
"6553","5","Chapecoense","Amarelo","Caique Sá","22","Zagueiro","55"
"6554","5","Vasco","Amarelo","Lucas Mineiro","18","Meio-campo","49"
"6554","5","Avai","Amarelo","Ebert Willian Amâncio","3","Zagueiro","73"
"6555","5","Ceara","Amarelo","João Lucas Cardoso","6","Zagueiro","77"
"6555","5","Gremio","Amarelo","Pepê","25","Atacante","84"
"6555","5","Gremio","Amarelo","Alisson Euler de Freitas Castro","23","Meio-campo","55"
"6555","5","Gremio","Amarelo","Matheus Henrique de Souza","14","Meio-campo","45+7"
"6556","6","Botafogo-RJ","Amarelo","Diego Souza","7","Atacante","63"
"6556","6","Botafogo-RJ","Amarelo","Gatito Fernández","1","Goleiro","60"
"6556","6","Botafogo-RJ","Amarelo","Fernando Peixoto Costanza","4","Zagueiro","50"
"6556","6","Botafogo-RJ","Amarelo","Leonardo Valencia","10","Meio-campo","41"
"6556","6","Botafogo-RJ","Amarelo","João Paulo","5","Meio-campo","38"
"6557","6","Atletico-MG","Amarelo","Geuvânio","49","Atacante","90+3"
"6557","6","Atletico-MG","Amarelo","José Welison","14","Meio-campo","45"
"6556","6","Botafogo-RJ","Amarelo","Gustavo Ferrareis","19","Meio-campo","69"
"6556","6","Botafogo-RJ","Amarelo","Cícero Santos","8","Meio-campo","61"
"6556","6","Botafogo-RJ","Amarelo","Gabriel Costa França","2","Zagueiro","59"
"6556","6","Botafogo-RJ","Amarelo","Bochecha","16","Meio-campo","44"
"6556","6","Botafogo-RJ","Amarelo","Gilson Gomes do Nascimento","6","Zagueiro","39"
"6557","6","Gremio","Amarelo","Maicon","8","Meio-campo","45+4"
"6557","6","Atletico-MG","Amarelo","Patric Cabral Lalau","2","Zagueiro","71"
"6557","6","Atletico-MG","Amarelo","Luan Madson Gedeão de Paiva","27","Meio-campo","28"
"6562","6","Fluminense","Vermelho","Agenor","25","Goleiro","66"
"6559","6","Internacional","Amarelo","Bruno Vieira","2","Zagueiro","26"
"6560","6","Vasco","Amarelo","Raul","31","Meio-campo","90+3"
"6561","6","Cruzeiro","Amarelo","Dedé","26","Zagueiro","36"
"6561","6","Chapecoense","Amarelo","Rildo de Andrade Felicissimo","7","Meio-campo","83"
"6562","6","Bahia","Amarelo","Moisés Roberto Barbosa","6","Zagueiro","79"
"6562","6","Fluminense","Amarelo","Nino","33","Zagueiro","85"
"6562","6","Fluminense","Amarelo","Yuri Oliveira Lima","6","Meio-campo","6"
"6563","6","Corinthians","Amarelo","Danilo Avelar","35","Zagueiro","80"
"6563","6","Sao Paulo","Amarelo","Hernanes","15","Meio-campo","90+2"
"6563","6","Sao Paulo","Amarelo","Igor Vinícius","2","Zagueiro","69"
"6558","6","Flamengo","Amarelo","Rodrigo Caio","3","Zagueiro","90+7"
"6558","6","Flamengo","Amarelo","Bruno Henrique","27","Meio-campo","70"
"6558","6","Athletico-PR","Amarelo","Márcio Azevedo","6","Zagueiro","90+7"
"6558","6","Athletico-PR","Amarelo","Aderbar dos Santos Neto","1","Goleiro","28"
"6559","6","Santos","Amarelo","Lucas Veríssimo","28","Zagueiro","65"
"6559","6","Santos","Amarelo","Diego Pituca","21","Meio-campo","54"
"6559","6","Internacional","Amarelo","Iago","28","Zagueiro","80"
"6559","6","Internacional","Amarelo","Rafael Sóbis","23","Atacante","43"
"6559","6","Internacional","Amarelo","Nicolás Federico López","7","Meio-campo","34"
"6560","6","Fortaleza","Amarelo","Romarinho","20","Atacante","90"
"6560","6","Vasco","Amarelo","Lucas Mineiro","18","Meio-campo","39"
"6561","6","Chapecoense","Amarelo","Bruno Pacheco","6","Zagueiro","88"
"6561","6","Chapecoense","Amarelo","Bryan Mascarenhas","31","Meio-campo","81"
"6562","6","Bahia","Amarelo","Artur Victor Guimarães","98","Meio-campo","6"
"6562","6","Fluminense","Amarelo","Agenor","25","Goleiro","63"
"6563","6","Corinthians","Amarelo","Junior Sornoza","7","Meio-campo","90+3"
"6563","6","Corinthians","Amarelo","Júnior Urso","30","Meio-campo","76"
"6563","6","Sao Paulo","Amarelo","Igor Gomes","26","Meio-campo","77"
"6563","6","Sao Paulo","Amarelo","Antony Matheus dos Santos","39","Meio-campo","35"
"6558","6","Flamengo","Amarelo","Marcos Rogério Ricci Lopes","21","Zagueiro","79"
"6558","6","Flamengo","Amarelo","Diego Ribas","10","Meio-campo","34"
"6558","6","Athletico-PR","Amarelo","Wellington Aparecido Martins","5","Meio-campo","83"
"6559","6","Santos","Amarelo","Gustavo Henrique Vernes","6","Zagueiro","90+6"
"6559","6","Santos","Amarelo","Yeferson Soteldo","10","Atacante","57"
"6559","6","Santos","Amarelo","Jean Lucas Oliveira","30","Meio-campo","35"
"6559","6","Internacional","Amarelo","Emerson Santos","20","Zagueiro","45+1"
"6564","6","CSA","Amarelo","Jordi","12","Goleiro","88"
"6564","6","CSA","Amarelo","Marinaldo dos Santos Oliveira","5","Meio-campo","8"
"6565","6","Avai","Amarelo","Lourenço","97","Zagueiro","76"
"6565","6","Avai","Amarelo","Brenner Marlos Varanda de Oliveira","9","Atacante","56"
"6565","6","Ceara","Amarelo","Luiz Otávio","13","Zagueiro","45+3"
"6565","6","Ceara","Amarelo","Leandro Carvalho","82","Meio-campo","28"
"6564","6","CSA","Amarelo","Apodi","2","Zagueiro","55"
"6564","6","Goias","Amarelo","Daniel Guedes","15","Zagueiro","28"
"6565","6","Avai","Amarelo","João Paulo","19","Atacante","65"
"6565","6","Avai","Amarelo","Igor Fernandes da Silva Araújo","23","Zagueiro","45+2"
"6565","6","Ceara","Amarelo","Bérgson Gustavo Silveira da Silva","77","Atacante","35"
"6567","7","Bahia","Amarelo","Artur Victor Guimarães","98","Atacante","88"
"6567","7","Gremio","Amarelo","Pedro Geromel","3","Zagueiro","54"
"6566","7","Flamengo","Amarelo","Léo Duarte","43","Zagueiro","73"
"6567","7","Gremio","Amarelo","Juninho Capixaba","29","Zagueiro","61"
"6571","7","Sao Paulo","Vermelho","Igor Vinícius","2","Zagueiro","90+4"
"6568","7","Botafogo-RJ","Amarelo","Erik Nascimento de Lima","11","Meio-campo","44"
"6568","7","Vasco","Amarelo","Fellipe Bastos","6","Meio-campo","35"
"6569","7","Ceara","Amarelo","Fernando Sobral","11","Meio-campo","90+5"
"6569","7","Santos","Amarelo","Carlos Andrés Sánchez","7","Meio-campo","45+1"
"6570","7","Fluminense","Amarelo","Guilherme Milhomem Gusmão","28","Meio-campo","64"
"6570","7","Fluminense","Amarelo","Airton Ribeiro Santos","5","Meio-campo","17"
"6571","7","Sao Paulo","Amarelo","Danilo Neves","28","Meio-campo","48"
"6571","7","Cruzeiro","Amarelo","Thiago Neves","10","Meio-campo","53"
"6572","7","CSA","Amarelo","Marinaldo dos Santos Oliveira","5","Meio-campo","89"
"6572","7","CSA","Amarelo","Gerson","13","Zagueiro","18"
"6573","7","Chapecoense","Amarelo","Douglas Silva Bacelar","23","Zagueiro","56"
"6573","7","Palmeiras","Amarelo","José Rafael Vivian","8","Meio-campo","59"
"6573","7","Palmeiras","Amarelo","Felipe Melo","30","Meio-campo","25"
"6570","7","Fluminense","Vermelho","Airton Ribeiro Santos","5","Meio-campo","35"
"6568","7","Botafogo-RJ","Amarelo","Gatito Fernández","1","Goleiro","90+1"
"6568","7","Vasco","Amarelo","Lucas Mineiro","18","Meio-campo","57"
"6568","7","Vasco","Amarelo","Rossicley Pereira da Silva","7","Meio-campo","3"
"6569","7","Ceara","Amarelo","Luiz Otávio","13","Zagueiro","72"
"6570","7","Athletico-PR","Amarelo","Nikão","11","Meio-campo","39"
"6570","7","Fluminense","Amarelo","Nino","33","Zagueiro","41"
"6571","7","Sao Paulo","Amarelo","Marcos Calazans","19","Atacante","81"
"6571","7","Cruzeiro","Amarelo","Ariel Cabral","5","Meio-campo","65"
"6571","7","Cruzeiro","Amarelo","Róbson Michael Signorini","19","Meio-campo","45"
"6572","7","CSA","Amarelo","Apodi","2","Zagueiro","22"
"6573","7","Chapecoense","Amarelo","Elicarlos","86","Meio-campo","62"
"6573","7","Palmeiras","Amarelo","Gustavo Gómez","15","Zagueiro","70"
"6573","7","Palmeiras","Amarelo","Deyverson","16","Atacante","58"
"6573","7","Palmeiras","Amarelo","Antonio Carlos Capocasali","25","Zagueiro","16"
"6576","8","Internacional","Amarelo","Rafael Sóbis","23","Atacante","90+4"
"6576","8","Internacional","Amarelo","Emerson Santos","20","Zagueiro","90+7"
"6578","8","Fortaleza","Vermelho","Osvaldo Filho","11","Meio-campo","71"
"6577","8","Palmeiras","Amarelo","Felipe Melo","30","Meio-campo","12"
"6577","8","Athletico-PR","Amarelo","Nikão","11","Meio-campo","38"
"6577","8","Athletico-PR","Amarelo","Léo Pereira","4","Zagueiro","29"
"6578","8","Fortaleza","Amarelo","Carlos Emiliano Pereira","6","Zagueiro","90+2"
"6578","8","Fortaleza","Amarelo","Marcelo Boeck","1","Goleiro","85"
"6579","8","Cruzeiro","Amarelo","Róbson Michael Signorini","19","Meio-campo","70"
"6580","8","Ceara","Amarelo","Ricardo Dias Acosta","8","Meio-campo","79"
"6580","8","Bahia","Amarelo","Artur Victor Guimarães","98","Atacante","77"
"6581","8","Avai","Amarelo","Igor Fernandes da Silva Araújo","23","Zagueiro","81"
"6581","8","Avai","Amarelo","Brenner Marlos Varanda de Oliveira","9","Atacante","34"
"6581","8","Avai","Amarelo","Ricardo Thalheimer","14","Meio-campo","26"
"6581","8","Sao Paulo","Amarelo","Jonas Toró","44","Meio-campo","62"
"6577","8","Palmeiras","Amarelo","José Rafael Vivian","8","Meio-campo","90+3"
"6577","8","Athletico-PR","Amarelo","Márcio Azevedo","6","Zagueiro","78"
"6577","8","Athletico-PR","Amarelo","Wellington Aparecido Martins","5","Meio-campo","35"
"6578","8","Gremio","Amarelo","Alisson Euler de Freitas Castro","23","Meio-campo","89"
"6578","8","Fortaleza","Amarelo","Felipe Alves","12","Goleiro","89"
"6578","8","Fortaleza","Amarelo","Felipe","15","Meio-campo","74"
"6579","8","Corinthians","Amarelo","Marllon Borges","13","Zagueiro","85"
"6580","8","Ceara","Amarelo","Samuel Xavier","22","Zagueiro","65"
"6580","8","Bahia","Amarelo","Gregore","26","Meio-campo","77"
"6581","8","Avai","Amarelo","Luanzinho","21","Meio-campo","80"
"6581","8","Avai","Amarelo","Ebert Willian Amâncio","3","Zagueiro","34"
"6581","8","Sao Paulo","Amarelo","Danilo Neves","28","Meio-campo","73"
"6582","8","CSA","Amarelo","Marinaldo dos Santos Oliveira","5","Meio-campo","51"
"6583","8","Fluminense","Amarelo","Frazan","13","Zagueiro","82"
"6583","8","Flamengo","Amarelo","Éverton Ribeiro","7","Meio-campo","64"
"6583","8","Flamengo","Amarelo","Robert Piris da Motta","25","Meio-campo","2"
"6584","8","Atletico-MG","Amarelo","José Welison","14","Meio-campo","80"
"6582","8","CSA","Amarelo","Luciano Castán","4","Zagueiro","75"
"6582","8","Botafogo-RJ","Amarelo","Rodrigo Pimpão","17","Atacante","85"
"6583","8","Fluminense","Amarelo","Allan Rodrigues de Souza","29","Meio-campo","16"
"6583","8","Flamengo","Amarelo","Marcos Rogério Ricci Lopes","21","Zagueiro","44"
"6584","8","Santos","Amarelo","Lucas Veríssimo","28","Zagueiro","90+1"
"6584","8","Atletico-MG","Amarelo","Fábio Santos","6","Zagueiro","45+3"
"6585","8","Goias","Amarelo","Leandro Barcia Montero","30","Meio-campo","71"
"6585","8","Chapecoense","Vermelho","Bruno Pacheco","6","Zagueiro","66"
"6585","8","Goias","Amarelo","Geovane","5","Meio-campo","45+3"
"6587","9","Fortaleza","Vermelho","Nathan Otávio Ribeiro","14","Zagueiro","64"
"6586","9","Botafogo-RJ","Amarelo","Yuri Antonio Costa da Silva","17","Zagueiro","83"
"6586","9","Gremio","Amarelo","Thaciano","16","Meio-campo","61"
"6587","9","Cruzeiro","Amarelo","Lucas Romero","29","Zagueiro","73"
"6587","9","Cruzeiro","Amarelo","Dedé","26","Zagueiro","50"
"6587","9","Cruzeiro","Amarelo","José Rodolfo Pires Ribeiro","18","Zagueiro","35"
"6588","9","Internacional","Amarelo","Víctor Cuesta","15","Zagueiro","90+1"
"6589","9","CSA","Amarelo","Leandro Bambu","3","Zagueiro","80"
"6589","9","CSA","Amarelo","Didira","19","Meio-campo","45"
"6590","9","Santos","Amarelo","Victor Ferraz","4","Zagueiro","85"
"6590","9","Santos","Amarelo","Eduardo Sasha","27","Atacante","60"
"6590","9","Corinthians","Amarelo","Clayson Henrique da Silva Vieira","25","Meio-campo","89"
"6590","9","Corinthians","Amarelo","Vágner Love","9","Atacante","61"
"6586","9","Gremio","Amarelo","André Felipe Ribeiro de Souza","90","Atacante","87"
"6587","9","Fortaleza","Amarelo","Nathan Otávio Ribeiro","14","Zagueiro","50"
"6587","9","Cruzeiro","Amarelo","Róbson Michael Signorini","19","Meio-campo","51"
"6587","9","Cruzeiro","Amarelo","Ariel Cabral","5","Meio-campo","45"
"6587","9","Cruzeiro","Amarelo","Leonardo Renan Simões de Lacerda","3","Zagueiro","21"
"6588","9","Bahia","Amarelo","Eric dos Santos Rodrigues","10","Meio-campo","89"
"6589","9","CSA","Amarelo","Jonatan Gómez","29","Meio-campo","55"
"6589","9","Flamengo","Amarelo","Gabriel Barbosa","9","Atacante","87"
"6590","9","Santos","Amarelo","Gustavo Henrique Vernes","6","Zagueiro","81"
"6590","9","Santos","Amarelo","Felipe Aguilar","26","Zagueiro","53"
"6590","9","Corinthians","Amarelo","Bruno Méndez","14","Zagueiro","67"
"6590","9","Corinthians","Amarelo","Danilo Avelar","35","Zagueiro","47"
"6591","9","Ceara","Amarelo","Fabinho","19","Meio-campo","82"
"6592","9","Chapecoense","Amarelo","Camilo","88","Meio-campo","69"
"6592","9","Fluminense","Amarelo","Yuri Oliveira Lima","6","Zagueiro","86"
"6592","9","Fluminense","Amarelo","Matheus Mascarenhas","16","Zagueiro","72"
"6592","9","Fluminense","Amarelo","Allan Rodrigues de Souza","29","Meio-campo","49"
"6593","9","Palmeiras","Amarelo","Lucas Rafael Araújo Lima","20","Meio-campo","29"
"6594","9","Atletico-MG","Amarelo","Patric Cabral Lalau","2","Zagueiro","63"
"6594","9","Sao Paulo","Amarelo","Jean Paulo Fernandes Filho","1","Goleiro","74"
"6594","9","Sao Paulo","Amarelo","Hudson","25","Meio-campo","50"
"6595","9","Goias","Amarelo","Jefferson","13","Zagueiro","15"
"6595","9","Athletico-PR","Amarelo","Wellington Aparecido Martins","5","Meio-campo","54"
"6592","9","Fluminense","Vermelho","Allan Rodrigues de Souza","29","Meio-campo","89"
"6591","9","Ceara","Amarelo","Luiz Otávio","13","Zagueiro","77"
"6592","9","Chapecoense","Amarelo","Everaldo Stum","77","Atacante","67"
"6592","9","Fluminense","Amarelo","Ewandro","35","Atacante","85"
"6592","9","Fluminense","Amarelo","Paulo Henrique Ganso","10","Meio-campo","67"
"6592","9","Fluminense","Amarelo","Igor Julião","21","Zagueiro","45"
"6593","9","Avai","Amarelo","Eduardo Kunde","63","Zagueiro","56"
"6594","9","Atletico-MG","Amarelo","Adílson Warken","21","Meio-campo","57"
"6594","9","Sao Paulo","Amarelo","Igor Gomes","26","Meio-campo","66"
"6594","9","Sao Paulo","Amarelo","Anderson Martins","4","Zagueiro","45+8"
"6595","9","Athletico-PR","Amarelo","Bruno Guimarães","39","Meio-campo","61"
"6595","9","Athletico-PR","Amarelo","Rony","7","Atacante","7"
"6599","10","Palmeiras","Amarelo","Carlos Eduardo Ferreira de Souza","37","Atacante","55"
"6599","10","Palmeiras","Amarelo","Moisés Lima Magalhães","10","Meio-campo","22"
"6596","10","Gremio","Amarelo","Thaciano","16","Meio-campo","77"
"6596","10","Vasco","Amarelo","Oswaldo José Henríquez Bocanegra","3","Zagueiro","66"
"6596","10","Vasco","Amarelo","Rossicley Pereira da Silva","7","Atacante","48"
"6597","10","Fortaleza","Amarelo","Felipe","15","Meio-campo","69"
"6597","10","Avai","Amarelo","Júlio César Godinho Catole","26","Meio-campo","72"
"6598","10","Bahia","Amarelo","Moisés Roberto Barbosa","6","Zagueiro","90+2"
"6598","10","Santos","Amarelo","Diego Pituca","21","Meio-campo","80"
"6598","10","Santos","Amarelo","Felipe Aguilar","26","Zagueiro","57"
"6599","10","Sao Paulo","Amarelo","Hudson","25","Zagueiro","45"
"6599","10","Sao Paulo","Amarelo","Robert Arboleda","5","Zagueiro","37"
"6599","10","Palmeiras","Amarelo","Antonio Carlos Capocasali","25","Zagueiro","44"
"6596","10","Gremio","Amarelo","Juninho Capixaba","29","Zagueiro","34"
"6596","10","Vasco","Amarelo","Fernando Miguel Kaufmann","1","Goleiro","66"
"6596","10","Vasco","Amarelo","Richard Candido Coelho","25","Meio-campo","7"
"6597","10","Fortaleza","Amarelo","André Luis","97","Atacante","9"
"6597","10","Avai","Amarelo","Gustavo Ferrareis","96","Meio-campo","29"
"6598","10","Bahia","Amarelo","Elton Junior Melo Ataíde","17","Meio-campo","41"
"6598","10","Santos","Amarelo","Yeferson Soteldo","10","Atacante","58"
"6599","10","Sao Paulo","Amarelo","Raniel","21","Atacante","90+3"
"6600","10","Goias","Amarelo","Leandro Barcia Montero","30","Meio-campo","60"
"6601","10","Corinthians","Amarelo","Junior Sornoza","7","Meio-campo","54"
"6601","10","CSA","Amarelo","Luciano Castán","4","Zagueiro","87"
"6601","10","CSA","Amarelo","Alan Henrique Costa","3","Zagueiro","65"
"6601","10","CSA","Amarelo","Celsinho","22","Zagueiro","45"
