"partida_id","rodata","clube","atleta","minuto","tipo_de_gol"
"6618","12","Sao Paulo","Reinaldo Manoel da Silva","20",""
"6621","12","Botafogo-RJ","Cícero Santos","14",""
"6621","12","Flamengo","Gerson Santos da Silva","35",""
"6621","12","Botafogo-RJ","Diego Souza","67",""
"6621","12","Flamengo","Gabriel Barbosa","54",""
"6621","12","Flamengo","Bruno Henrique","74",""
"6622","12","Santos","Felipe Jonatan","78",""
"6622","12","Avai","João Paulo","28",""
"6622","12","Santos","Derlis González","9",""
"6622","12","Santos","Carlos Andrés Sánchez","33",""
"6624","12","Corinthians","Danilo Avelar","81",""
"6624","12","Corinthians","Mauro Boselli","67",""
"6624","12","Fortaleza","Manoel Messias Silva Carvalho","40","Gol Contra"
"6624","12","Corinthians","Pedrinho","71",""
"6627","13","Fluminense","Natanael Batista Pimenta","68","Gol Contra"
"6627","13","Internacional","Edenílson Andrade dos Santos","90+2",""
"6627","13","Fluminense","Yony González","58",""
"6626","13","Ceara","Thiago Galhardo","15",""
"6626","13","Ceara","Wanderson Felipe Cardoso dos Santos","18",""
"6626","13","Fortaleza","Paulo Roberto Valoura Junior","45+2","Penalty"
"6628","13","Santos","Eduardo Sasha","52",""
"6628","13","Santos","Carlos Andrés Sánchez","9",""
"6628","13","Santos","Yeferson Soteldo","68",""
"6628","13","Santos","Lucas Veríssimo","15",""
"6628","13","Santos","Yeferson Soteldo","81",""
"6628","13","Santos","Gustavo Henrique Vernes","37",""
"6628","13","Goias","Kayke Moreno","90+1",""
"6629","13","Botafogo-RJ","Alex Paulo Menezes Santana","19",""
"6629","13","Botafogo-RJ","Marcelo da Conceição Benevenuto Malaquias","50",""
"6630","13","Bahia","Gilberto Oliveira Souza Junior","45+6",""
"6630","13","Bahia","Gilberto Oliveira Souza Junior","20",""
"6630","13","Bahia","Gilberto Oliveira Souza Junior","31",""
"6631","13","Corinthians","Manoel Messias Silva Carvalho","13",""
"6631","13","Palmeiras","Felipe Melo","48",""
"6633","13","Atletico-MG","Nathan Allan de Souza","90+2",""
"6633","13","Atletico-MG","Vinícius","45+1",""
"6634","13","Chapecoense","Everaldo Stum","12",""
"6634","13","Gremio","Pedro Geromel","9",""
"6634","13","Chapecoense","Gustavo Campanharo","34",""
"6634","13","Gremio","Everton Sousa Soares","26",""
"6634","13","Chapecoense","Arthur Gomes","60",""
"6634","13","Gremio","Diego Tardelli","80",""
"6575","7","Corinthians","Júnior Urso","25",""
"6575","7","Corinthians","Mauro Boselli","87","Penalty"
"6636","14","Ceara","Thiago Galhardo","45+6",""
"6636","14","Ceara","Thiago Galhardo","61","Penalty"
"6636","14","Ceara","Thiago Galhardo","90",""
"6636","14","Ceara","Wanderson Felipe Cardoso dos Santos","57",""
"6636","14","Chapecoense","Renato Kayzer","89",""
"6637","14","Sao Paulo","Alexandre Pato","49",""
"6637","14","Santos","Raniel","86","Gol Contra"
"6637","14","Sao Paulo","Alexandre Pato","72",""
"6637","14","Sao Paulo","Reinaldo Manoel da Silva","57","Penalty"
"6637","14","Santos","Eduardo Sasha","44",""
"6638","14","Flamengo","Giorgian De Arrascaeta","50",""
"6638","14","Flamengo","Éverton Ribeiro","90+2",""
"6638","14","Gremio","Rafael Galhardo","45+6","Penalty"
"6638","14","Flamengo","Willian Arão","29",""
"6639","14","Fluminense","Nenê","88",""
"6639","14","Atletico-MG","Juan Cazares","42",""
"6639","14","Atletico-MG","Ricardo Oliveira","51",""
"6641","14","Bahia","Gilberto Oliveira Souza Junior","85","Penalty"
"6641","14","Palmeiras","Eduardo Pereira Rodrigues","13",""
"6641","14","Palmeiras","Eduardo Pereira Rodrigues","58",""
"6641","14","Bahia","Gilberto Oliveira Souza Junior","53","Penalty"
"6642","14","Cruzeiro","Pedro Rocha Neves","62",""
"6642","14","Cruzeiro","Luiz Ricardo Alves","90+3",""
"6642","14","Avai","Brenner Marlos Varanda de Oliveira","74","Penalty"
"6642","14","Avai","Pedro Castro","23",""
"6643","14","Botafogo-RJ","Luiz Fernando Moraes dos Santos","31",""
"6643","14","Botafogo-RJ","Diego Souza","77","Penalty"
"6643","14","Athletico-PR","Thonny Anderson","16",""
"6644","14","Vasco","Marcos Antônio Candido Ferreira Júnior","22",""
"6645","14","Fortaleza","Bruno Ferreira Melo","5",""
"6645","14","Fortaleza","Edinho","37",""
"6649","15","Athletico-PR","Marcelo Cirino da Silva","38",""
"6646","15","Corinthians","Everaldo","56",""
"6646","15","Corinthians","Mauro Boselli","42",""
"6647","15","Internacional","Wellington Alves da Silva","66",""
"6648","15","Flamengo","Gabriel Barbosa","51",""
"6648","15","Flamengo","Gabriel Barbosa","62",""
"6648","15","Vasco","Leandro Castán","58",""
"6648","15","Flamengo","Bruno Henrique","42",""
"6648","15","Flamengo","Giorgian De Arrascaeta","83","Penalty"
"6650","15","Palmeiras","Eduardo Pereira Rodrigues","14",""
"6650","15","Gremio","David Braz","88",""
"6651","15","CSA","Jonatan Gómez","79",""
"6654","15","Cruzeiro","Fred","44",""
"6654","15","Cruzeiro","Thiago Neves","47",""
"6653","15","Goias","Fábio Sanches","34",""
"6653","15","Bahia","Alejandro Guerra","71",""
"6652","15","Sao Paulo","Daniel Alves","40",""
"6655","15","Chapecoense","Everaldo Stum","73","Penalty"
"6635","13","Sao Paulo","Vitor Bueno","40",""
"6656","16","Bahia","Gilberto Oliveira Souza Junior","20",""
"6657","16","Gremio","Luan Guilherme de Jesus Vieira","4",""
"6657","16","Gremio","Thaciano","52",""
"6657","16","Athletico-PR","Rony","48",""
"6658","16","Goias","Rafael Vaz","90+6",""
"6658","16","Internacional","Guilherme Parede","12",""
"6658","16","Goias","Michael Richard Delgado de Oliveira","71",""
"6659","16","Vasco","Talles Magno","57",""
"6659","16","Vasco","Fellipe Bastos","81",""
"6660","16","Santos","Mário Sérgio Santos Costa","2",""
"6660","16","Fortaleza","Tinga","90+5",""
"6660","16","Santos","Jorge Marco de Oliveira Moraes","10",""
"6660","16","Fortaleza","Wellington Paulista","60","Penalty"
"6660","16","Santos","Eduardo Sasha","32",""
"6660","16","Fortaleza","Wellington Paulista","68",""
"6663","16","CSA","Apodi","90+4",""
"6663","16","Cruzeiro","Fred","11",""
"6661","16","Flamengo","Pablo Marí Villar","22",""
"6661","16","Flamengo","Gabriel Barbosa","35",""
"6661","16","Flamengo","Giorgian De Arrascaeta","90+7",""
"6662","16","Avai","Richard Franco","60",""
"6662","16","Corinthians","Vágner Love","77",""
"6667","17","Bahia","Arthur Caike do Nascimento Cruz","86",""
"6669","17","Athletico-PR","Nikão","45+4",""
"6668","17","Santos","Gum","39","Gol Contra"
"6670","17","Botafogo-RJ","Diego Souza","62",""
"6670","17","Internacional","Rodrigo Lindoso","44",""
"6670","17","Botafogo-RJ","Márcio Almeida de Oliveira","90+5",""
"6670","17","Internacional","Edenílson Andrade dos Santos","53",""
"6670","17","Internacional","Nicolás Federico López","83",""
"6671","17","Flamengo","Gabriel Barbosa","11",""
"6671","17","Flamengo","Gabriel Barbosa","61","Penalty"
"6671","17","Flamengo","Giorgian De Arrascaeta","38",""
"6672","17","Fortaleza","Juan Quintero Fletcher","25",""
"6672","17","Fortaleza","Osvaldo Filho","59",""
"6673","17","Cruzeiro","Maurício","80",""
"6674","17","Corinthians","Gustavo","89",""
"6675","17","Avai","João Paulo","87","Penalty"
"6677","18","Ceara","Leandro Carvalho","90+2",""
"6677","18","Corinthians","Vágner Love","37",""
"6677","18","Corinthians","João Lucas Cardoso","23","Gol Contra"
"6677","18","Ceara","Thiago Galhardo","59",""
"6676","18","Bahia","Nino Paraíba","56",""
"6676","18","Bahia","Gilberto Oliveira Souza Junior","61",""
"6678","18","Flamengo","Gabriel Barbosa","11",""
"6678","18","Flamengo","Pablo Marí Villar","32",""
"6678","18","Flamengo","Reinier","53",""
"6679","18","Fluminense","João Pedro","86",""
"6680","18","Internacional","Rafael Sóbis","77","Penalty"
"6681","18","Goias","Rafael Vaz","20",""
"6681","18","Palmeiras","Willian Gomes de Siqueira","81",""
"6681","18","Palmeiras","Gustavo Scarpa","90+11",""
"6682","18","Gremio","Diego Tardelli","18",""
"6682","18","Gremio","Alisson Euler de Freitas Castro","28",""
"6682","18","Cruzeiro","Fred","37","Penalty"
"6682","18","Gremio","Everton Sousa Soares","64",""
"6682","18","Gremio","Everton Sousa Soares","77",""
"6683","18","Athletico-PR","Braian Romero","42",""
"6683","18","Santos","Carlos Andrés Sánchez","90+1","Penalty"
"6684","18","Botafogo-RJ","Alex Paulo Menezes Santana","66",""
"6684","18","Atletico-MG","Franco Di Santo","90+3",""
"6684","18","Botafogo-RJ","Diego Souza","45","Penalty"
"6685","18","CSA","Jonatan Gómez","90+4",""
"6685","18","CSA","Alecsandro","40",""
"6665","16","Palmeiras","Luiz Adriano","9",""
"6665","16","Palmeiras","Luiz Adriano","58",""
"6665","16","Palmeiras","Luiz Adriano","63",""
"6686","19","Flamengo","Gabriel Barbosa","44",""
"6687","19","Vasco","Talles Magno","75",""
"6687","19","Chapecoense","Arthur Gomes","73",""
"6687","19","Vasco","Ribamar","45+2",""
"6688","19","Palmeiras","Bruno Henrique Corsini","45+1",""
"6691","19","Internacional","William Pottker","29",""
"6691","19","Internacional","William Pottker","64",""
"6691","19","Internacional","Neilton Mestzk","53",""
"6691","19","Atletico-MG","Bruninho","88",""
"6690","19","Avai","Jonathan","14",""
"6693","19","Gremio","Jean Pyerre","29",""
"6693","19","Gremio","Everton Sousa Soares","32",""
"6693","19","Gremio","Alisson Euler de Freitas Castro","45",""
"6694","19","Fluminense","Paulo Henrique Ganso","40",""
"6692","19","Bahia","Gilberto Oliveira Souza Junior","14","Penalty"
"6692","19","Fortaleza","Felipe Pires","10",""
"6695","19","Sao Paulo","Reinaldo Manoel da Silva","87",""
"6695","19","CSA","Héctor Bustamante","55",""
"6696","20","Sao Paulo","Pablo Felipe Teixeira","90+2",""
"6696","20","Botafogo-RJ","João Paulo","45+1",""
"6696","20","Sao Paulo","Hernanes","37",""
"6697","20","Flamengo","Gabriel Barbosa","7",""
"6697","20","Cruzeiro","Thiago Neves","38","Penalty"
"6697","20","Flamengo","Giorgian De Arrascaeta","67",""
"6698","20","Corinthians","Vágner Love","44","Penalty"
"6698","20","Corinthians","Clayson Henrique da Silva Vieira","75",""
"6698","20","Bahia","Gilberto Oliveira Souza Junior","64","Penalty"
"6699","20","Gremio","Luan Guilherme de Jesus Vieira","55",""
"6699","20","Gremio","Pepê","87",""
"6699","20","Gremio","Everton Sousa Soares","90+3",""
"6700","20","Internacional","Rodrigo Lindoso","86",""
"6703","20","Vasco","Danilo Barcelos","69","Penalty"
"6703","20","Athletico-PR","Madson","49",""
"6701","20","Palmeiras","Willian Gomes de Siqueira","48",""
"6702","20","CSA","Carlos Andrade Souza","64",""
"6704","20","Goias","Rafael Vaz","66",""
"6704","20","Goias","Yago Rocha","89",""
"6704","20","Goias","Michael Richard Delgado de Oliveira","12",""
"6705","20","Avai","Jonathan","27",""
"6707","21","Bahia","José Élber Pimentel da Silva","63",""
"6707","21","Bahia","Artur Victor Guimarães","24",""
"6708","21","Flamengo","Giorgian De Arrascaeta","56",""
"6708","21","Flamengo","Gabriel Barbosa","20","Penalty"
"6708","21","Flamengo","Bruno Henrique","74",""
"6708","21","Internacional","Edenílson Andrade dos Santos","49",""
"6709","21","Goias","Leandro Barcia Montero","16",""
"6710","21","Palmeiras","Bruno Henrique Corsini","29",""
"6710","21","CSA","Ricardo Bueno","88",""
"6710","21","Palmeiras","Luiz Adriano","6",""
"6710","21","Palmeiras","Bruno Henrique Corsini","83",""
"6710","21","Palmeiras","Luiz Adriano","75",""
"6710","21","Palmeiras","Gustavo Gómez","45+2",""
"6710","21","Palmeiras","Willian Gomes de Siqueira","11",""
"6710","21","CSA","Apodi","52",""
"6711","21","Fluminense","Lucas Veríssimo","45+3","Gol Contra"
"6711","21","Santos","Yeferson Soteldo","40",""
"6712","21","Gremio","Luan Guilherme de Jesus Vieira","38",""
"6712","21","Avai","Geirton Marques Aires","86",""
"6712","21","Gremio","Luciano da Rocha Neves","45+1",""
"6712","21","Gremio","Diego Tardelli","4",""
"6712","21","Gremio","Bruno Cortês","64",""
"6712","21","Gremio","David Braz","14",""
"6712","21","Gremio","André Felipe Ribeiro de Souza","70",""
"6713","21","Athletico-PR","Marcelo Cirino da Silva","90+4",""
"6713","21","Athletico-PR","Marco Ruben","32",""
"6713","21","Athletico-PR","Nikão","45+3",""
"6713","21","Fortaleza","Wellington Paulista","11","Penalty"
"6713","21","Athletico-PR","Léo Cittadini","61",""
"6717","22","Corinthians","Ralf de Souza Teles","59",""
"6721","22","Chapecoense","Arthur Gomes","31",""
"6721","22","Athletico-PR","Nikão","57",""
"6718","22","Santos","Carlos Andrés Sánchez","35","Penalty"
"6718","22","Santos","Eduardo Sasha","57",""
"6719","22","Internacional","Patrick","28",""
"6719","22","Palmeiras","Willian Gomes de Siqueira","58",""
"6720","22","Fluminense","Nenê","7",""
"6720","22","Fluminense","Caio Henrique","50",""
"6720","22","Gremio","Patrick","75",""
"6722","22","Atletico-MG","Rómulo Otero","54",""
"6722","22","Ceara","Thiago Galhardo","43","Penalty"
"6722","22","Atletico-MG","Luan Madson Gedeão de Paiva","81",""
"6723","22","Bahia","Nino Paraíba","27",""
"6723","22","Bahia","José Élber Pimentel da Silva","25",""
"6724","22","Fortaleza","Marcelo da Conceição Benevenuto Malaquias","61","Gol Contra"
"6725","22","Goias","Alan Ruschel","62",""
"6714","21","Atletico-MG","Rómulo Otero","60",""
"6714","21","Vasco","Marcos Antônio Candido Ferreira Júnior","90+4",""
"6714","21","Vasco","Rossicley Pereira da Silva","67","Penalty"
"6715","21","Corinthians","Danilo Avelar","63",""
"6726","23","Santos","Tailson Pinto Gonçalves","50",""
"6727","23","Sao Paulo","Igor Gomes","79",""
"6727","23","Fortaleza","Wellington Paulista","39","Penalty"
"6727","23","Sao Paulo","Pablo Felipe Teixeira","14",""
"6729","23","Bahia","José Fernando Viana de Santana","76",""
"6729","23","Athletico-PR","Marcelo Cirino da Silva","57",""
"6729","23","Athletico-PR","Léo Cittadini","65",""
"6730","23","Internacional","Gustavo Nonato Santana","10",""
"6730","23","Cruzeiro","Fred","63","Penalty"
"6731","23","Flamengo","Bruno Henrique","35",""
"6733","23","Atletico-MG","Nathan Allan de Souza","45+3",""
"6733","23","Palmeiras","Eduardo Pereira Rodrigues","83",""
"6734","23","Fluminense","Yony González","35",""
"6732","23","Goias","Michael Richard Delgado de Oliveira","27",""
"6735","23","Avai","Jonathan","48",""
"6735","23","CSA","Jonatan Gómez","71","Penalty"
"6735","23","CSA","Ricardo Bueno","14",""
"6735","23","CSA","Apodi","90+5",""
"6737","24","Botafogo-RJ","Gabriel Costa França","32",""
"6737","24","Goias","Marcelo da Conceição Benevenuto Malaquias","77","Gol Contra"
"6737","24","Botafogo-RJ","João Paulo","65",""
"6737","24","Botafogo-RJ","Leonardo Valencia","81",""
"6736","24","CSA","Jonatan Gómez","66","Penalty"
"6738","24","Fortaleza","Wellington Paulista","81",""
"6738","24","Fortaleza","Wellington Paulista","50","Penalty"
"6740","24","Gremio","Pedro Geromel","35",""
"6740","24","Ceara","Fabinho","44",""
"6740","24","Gremio","Maicon","42","Penalty"
"6742","24","Santos","Mário Sérgio Santos Costa","17",""
"6742","24","Santos","Gustavo Henrique Vernes","14",""
"6743","24","Athletico-PR","Erick Luis Conrado Carvalho","32",""
"6743","24","Corinthians","Carlos Gilberto do Nascimento Silva","16",""
"6743","24","Corinthians","Mauro Boselli","45+3",""
"6743","24","Athletico-PR","Léo Cittadini","24",""
"6745","24","Atletico-MG","Nathan Allan de Souza","51",""
"6745","24","Flamengo","Willian Arão","37",""
"6745","24","Flamengo","Victor Vinícius Coelho Santos","61",""
"6745","24","Flamengo","Reinier","76",""
"6746","25","Goias","Michael Richard Delgado de Oliveira","44",""
"6747","25","Fluminense","Nenê","20","Penalty"
"6747","25","Fluminense","Daniel Sampaio Simões","45",""
"6748","25","Palmeiras","Thiago dos Santos","15",""
"6750","25","Flamengo","Bruno Henrique","45",""
"6750","25","Flamengo","Bruno Henrique","90+1",""
"6752","25","Vasco","Yago Pikachu","68","Penalty"
"6751","25","Ceara","Bérgson Gustavo Silveira da Silva","90",""
"6753","25","Sao Paulo","Reinaldo Manoel da Silva","66","Penalty"
"6754","25","Gremio","Pepê","47",""
"6754","25","Gremio","Maicon","44","Penalty"
"6754","25","Gremio","Alisson Euler de Freitas Castro","90+4",""
"6754","25","Gremio","Rafael Galhardo","34",""
"6754","25","Atletico-MG","Franco Di Santo","45+4","Penalty"
"6755","25","Chapecoense","Camilo","90+5",""
"6755","25","Cruzeiro","Dedé","4",""
"6756","26","CSA","Alecsandro","34",""
"6756","26","Atletico-MG","Réver","69",""
"6756","26","CSA","Jonatan Gómez","89","Penalty"
"6756","26","Atletico-MG","Luan Madson Gedeão de Paiva","85",""
"6757","26","Bahia","Arthur Caike do Nascimento Cruz","90+1","Penalty"
"6758","26","Flamengo","Gabriel Barbosa","83","Penalty"
"6758","26","Flamengo","Reinier","90",""
"6758","26","Fortaleza","Bruno Ferreira Melo","61","Penalty"
"6759","26","Cruzeiro","Thiago Neves","58",""
"6760","26","Palmeiras","Felipe Melo","90+9",""
"6762","26","Vasco","Bruno Gomes","8",""
"6762","26","Vasco","Ribamar","18",""
"6762","26","Botafogo-RJ","Marcelo da Conceição Benevenuto Malaquias","22",""
"6761","26","Corinthians","Janderson","11",""
"6761","26","Corinthians","Gustavo","90+7","Penalty"
"6761","26","Goias","Michael Richard Delgado de Oliveira","37",""
"6761","26","Goias","Leandro Barcia Montero","71",""
"6765","26","Fluminense","Frazan","4",""
"6765","26","Athletico-PR","Madson","45+3",""
"6765","26","Athletico-PR","Madson","71",""
"6764","26","Ceara","Lima","18",""
"6764","26","Santos","Eduardo Sasha","56",""
"6764","26","Santos","Gustavo Henrique Vernes","84",""
"6763","26","Internacional","Patrick","22",""
"6763","26","Internacional","Martín Sarrafiore","85",""
"6766","27","Fortaleza","Wellington Paulista","35",""
"6766","27","Fortaleza","Osvaldo Filho","41",""
"6766","27","Gremio","Paulo Miranda","10",""
"6767","27","Cruzeiro","Éderson","71",""
"6767","27","Cruzeiro","Fred","38","Penalty"
"6767","27","Corinthians","Fagner","34",""
"6768","27","Vasco","Marrony","53",""
"6769","27","Sao Paulo","Robert Arboleda","51",""
"6770","27","Atletico-MG","Leonardo Silva","22",""
"6770","27","Atletico-MG","Luan Madson Gedeão de Paiva","2",""
"6771","27","Flamengo","Bruno Henrique","4",""
"6771","27","Flamengo","Gerson Santos da Silva","66",""
"6772","27","Goias","Rafael Diniz Alves e Silva","49",""
"6772","27","Goias","Rafael Vaz","85",""
"6772","27","Chapecoense","Everaldo Stum","23",""
"6772","27","Chapecoense","Henrique Almeida","30","Penalty"
"6773","27","Athletico-PR","Marcelo Cirino da Silva","7",""
"6773","27","Palmeiras","Deyverson","41",""
"6774","27","Bahia","Artur Victor Guimarães","76",""
"6774","27","Ceara","Luiz Otávio","86",""
"6774","27","Ceara","Luiz Otávio","90+4",""
"6775","27","CSA","Ricardo Bueno","67","Penalty"
"6775","27","Botafogo-RJ","Luciano Castán","16","Gol Contra"
"6775","27","Botafogo-RJ","Igor Cássio","69",""
